epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
83,0.41346420546531676,86.136,98.96000000000001,0.3168046444416046,89.14,99.71
84,0.4166948217487335,85.968,98.954,0.3164127498626709,89.3,99.7
85,0.4114618160820007,86.118,99.042,0.3158050019741058,89.19,99.71
86,0.41101252109527586,86.25399999999999,98.98400000000001,0.3161255198955536,89.23,99.7
87,0.40952147621154783,86.25399999999999,99.072,0.3145341281414032,89.3,99.68
88,0.40938817662239074,86.012,99.008,0.3161918408870697,89.35,99.72
89,0.41530832723617556,85.978,99.07000000000001,0.315371813249588,89.22,99.7
90,0.41585600915908816,86.034,98.98,0.31492984490394593,89.33,99.7
91,0.40902612966537477,86.246,99.08,0.31536407995224,89.32,99.7
92,0.4125432865715027,86.126,99.03800000000001,0.3157424743652344,89.36,99.71
93,0.4140823705673218,86.03,99.028,0.31526695733070376,89.4,99.7
94,0.4120087943267822,86.08200000000001,99.026,0.3157887934684753,89.22,99.7
95,0.410576470041275,86.19200000000001,99.0,0.3150724105834961,89.34,99.69
96,0.4089951998615265,86.334,99.05000000000001,0.3156454888343811,89.25,99.72
97,0.40939691284179686,85.978,99.064,0.3157662441253662,89.3,99.71
98,0.4118375271511078,86.064,98.98400000000001,0.31535165958404543,89.34,99.7
99,0.4105992062091827,86.13,99.012,0.3132874815940857,89.35,99.7
100,0.4079252613258362,86.384,99.048,0.31518481764793393,89.22,99.7
